ledger_id,account_id,event_type,session_id,credits_delta,cash_kes,balance_after,reason,created_at
LED-001433,HH-0087,cook_charge,SYN-02435,-10,0,126,0.412 kWh cooking charge,2025-06-27T17:29:00
LED-001434,HH-0087,cook_charge,SYN-02606,-8,0,118,0.321 kWh cooking charge,2025-06-29T13:29:00
LED-001435,HH-0087,green_reward,SYN-02606,12,0,130,green cooking behavior reward,2025-06-29T13:29:00
LED-001436,HH-0087,cook_charge,SYN-02632,-10,0,120,0.411 kWh cooking charge,2025-06-29T17:46:00
LED-001437,HH-0087,cook_charge,SYN-02678,-6,0,114,0.224 kWh cooking charge,2025-06-30T07:41:00
LED-001438,HH-0087,cook_charge,SYN-02713,-11,0,103,0.43 kWh cooking charge,2025-06-30T17:49:00
LED-001439,HH-0088,top_up,,320,160,320,opening prepaid balance,2025-06-01T00:00:00
LED-001440,HH-0088,cook_charge,SYN-00025,-17,0,303,0.703 kWh cooking charge,2025-06-01T09:11:00
LED-001441,HH-0088,orange_reward,SYN-00025,6,0,309,orange cooking behavior reward,2025-06-01T09:11:00
LED-001442,HH-0088,cook_charge,SYN-00042,-22,0,287,0.886 kWh cooking charge,2025-06-01T12:17:00
LED-001443,HH-0088,green_reward,SYN-00042,22,0,309,green cooking behavior reward,2025-06-01T12:17:00
LED-001444,HH-0088,cook_charge,SYN-00284,-8,0,301,0.297 kWh cooking charge,2025-06-03T20:05:00
LED-001445,HH-0088,cook_charge,SYN-00328,-9,0,292,0.373 kWh cooking charge,2025-06-04T08:54:00
LED-001446,HH-0088,orange_reward,SYN-00328,3,0,295,orange cooking behavior reward,2025-06-04T08:54:00
LED-001447,HH-0088,cook_charge,SYN-00415,-4,0,291,0.139 kWh cooking charge,2025-06-05T08:25:00
LED-001448,HH-0088,orange_reward,SYN-00415,1,0,292,orange cooking behavior reward,2025-06-05T08:25:00
LED-001449,HH-0088,cook_charge,SYN-00424,-10,0,282,0.379 kWh cooking charge,2025-06-05T11:51:00
LED-001450,HH-0088,green_reward,SYN-00424,13,0,295,green cooking behavior reward,2025-06-05T11:51:00
LED-001451,HH-0088,cook_charge,SYN-00560,-10,0,285,0.403 kWh cooking charge,2025-06-06T20:17:00
LED-001452,HH-0088,cook_charge,SYN-00685,-10,0,275,0.387 kWh cooking charge,2025-06-08T11:49:00
LED-001453,HH-0088,green_reward,SYN-00685,13,0,288,green cooking behavior reward,2025-06-08T11:49:00
LED-001454,HH-0088,cook_charge,SYN-00768,-12,0,276,0.479 kWh cooking charge,2025-06-09T09:13:00
LED-001455,HH-0088,orange_reward,SYN-00768,4,0,280,orange cooking behavior reward,2025-06-09T09:13:00
LED-001456,HH-0088,cook_charge,SYN-00776,-5,0,275,0.175 kWh cooking charge,2025-06-09T11:39:00
LED-001457,HH-0088,green_reward,SYN-00776,9,0,284,green cooking behavior reward,2025-06-09T11:39:00
LED-001458,HH-0088,cook_charge,SYN-00867,-14,0,270,0.556 kWh cooking charge,2025-06-10T08:43:00
LED-001459,HH-0088,orange_reward,SYN-00867,4,0,274,orange cooking behavior reward,2025-06-10T08:43:00
LED-001460,HH-0088,cook_charge,SYN-00881,-11,0,263,0.458 kWh cooking charge,2025-06-10T12:20:00
LED-001461,HH-0088,green_reward,SYN-00881,14,0,277,green cooking behavior reward,2025-06-10T12:20:00
LED-001462,HH-0088,cook_charge,SYN-00947,-7,0,270,0.269 kWh cooking charge,2025-06-11T08:18:00
LED-001463,HH-0088,orange_reward,SYN-00947,2,0,272,orange cooking behavior reward,2025-06-11T08:18:00
LED-001464,HH-0088,cook_charge,SYN-01131,-13,0,259,0.506 kWh cooking charge,2025-06-13T09:05:00
LED-001465,HH-0088,orange_reward,SYN-01131,4,0,263,orange cooking behavior reward,2025-06-13T09:05:00
LED-001466,HH-0088,cook_charge,SYN-01314,-17,0,246,0.672 kWh cooking charge,2025-06-15T09:06:00
LED-001467,HH-0088,orange_reward,SYN-01314,5,0,251,orange cooking behavior reward,2025-06-15T09:06:00
LED-001468,HH-0088,cook_charge,SYN-01409,-9,0,242,0.346 kWh cooking charge,2025-06-16T08:32:00
LED-001469,HH-0088,cook_charge,SYN-01555,-15,0,227,0.6 kWh cooking charge,2025-06-17T20:18:00
LED-001470,HH-0088,cook_charge,SYN-01582,-15,0,212,0.608 kWh cooking charge,2025-06-18T08:46:00
LED-001471,HH-0088,orange_reward,SYN-01582,5,0,217,orange cooking behavior reward,2025-06-18T08:46:00
LED-001472,HH-0088,cook_charge,SYN-01674,-9,0,208,0.337 kWh cooking charge,2025-06-19T08:59:00
LED-001473,HH-0088,orange_reward,SYN-01674,3,0,211,orange cooking behavior reward,2025-06-19T08:59:00
LED-001474,HH-0088,cook_charge,SYN-01683,-10,0,201,0.416 kWh cooking charge,2025-06-19T12:03:00
LED-001475,HH-0088,green_reward,SYN-01683,13,0,214,green cooking behavior reward,2025-06-19T12:03:00
LED-001476,HH-0088,cook_charge,SYN-01730,-17,0,197,0.703 kWh cooking charge,2025-06-19T19:57:00
LED-001477,HH-0088,cook_charge,SYN-01751,-5,0,192,0.173 kWh cooking charge,2025-06-20T08:33:00
LED-001478,HH-0088,orange_reward,SYN-01751,1,0,193,orange cooking behavior reward,2025-06-20T08:33:00
LED-001479,HH-0088,cook_charge,SYN-01854,-8,0,185,0.316 kWh cooking charge,2025-06-21T12:01:00
LED-001480,HH-0088,green_reward,SYN-01854,12,0,197,green cooking behavior reward,2025-06-21T12:01:00
LED-001481,HH-0088,cook_charge,SYN-01903,-17,0,180,0.675 kWh cooking charge,2025-06-21T19:51:00
LED-001482,HH-0088,cook_charge,SYN-01999,-13,0,167,0.519 kWh cooking charge,2025-06-22T20:19:00
LED-001483,HH-0088,cook_charge,SYN-02167,-9,0,158,0.371 kWh cooking charge,2025-06-24T20:34:00
LED-001484,HH-0088,cook_charge,SYN-02274,-6,0,152,0.239 kWh cooking charge,2025-06-25T20:31:00
LED-001485,HH-0088,cook_charge,SYN-02318,-13,0,139,0.532 kWh cooking charge,2025-06-26T12:37:00
LED-001486,HH-0088,green_reward,SYN-02318,16,0,155,green cooking behavior reward,2025-06-26T12:37:00
LED-001487,HH-0088,cook_charge,SYN-02372,-15,0,140,0.612 kWh cooking charge,2025-06-26T20:22:00
LED-001488,HH-0088,cook_charge,SYN-02399,-5,0,135,0.196 kWh cooking charge,2025-06-27T08:30:00
LED-001489,HH-0088,orange_reward,SYN-02399,2,0,137,orange cooking behavior reward,2025-06-27T08:30:00
LED-001490,HH-0088,cook_charge,SYN-02457,-6,0,131,0.219 kWh cooking charge,2025-06-27T20:08:00
LED-001491,HH-0088,cook_charge,SYN-02583,-9,0,122,0.361 kWh cooking charge,2025-06-29T08:53:00
LED-001492,HH-0088,orange_reward,SYN-02583,3,0,125,orange cooking behavior reward,2025-06-29T08:53:00
LED-001493,HH-0088,cook_charge,SYN-02596,-13,0,112,0.509 kWh cooking charge,2025-06-29T12:31:00
LED-001494,HH-0088,green_reward,SYN-02596,15,0,127,green cooking behavior reward,2025-06-29T12:31:00
LED-001495,HH-0088,cook_charge,SYN-02733,-4,0,123,0.148 kWh cooking charge,2025-06-30T19:59:00
LED-001496,HH-0120,top_up,,320,160,320,opening prepaid balance,2025-06-01T00:00:00
LED-001497,HH-0120,cook_charge,SYN-00014,-6,0,314,0.233 kWh cooking charge,2025-06-01T07:16:00
LED-001498,HH-0120,cook_charge,SYN-00168,-4,0,310,0.126 kWh cooking charge,2025-06-02T18:23:00
LED-001499,HH-0120,cook_charge,SYN-00197,-11,0,299,0.449 kWh cooking charge,2025-06-03T06:50:00
LED-001500,HH-0120,cook_charge,SYN-00246,-13,0,286,0.533 kWh cooking charge,2025-06-03T13:54:00
LED-001501,HH-0120,green_reward,SYN-00246,16,0,302,green cooking behavior reward,2025-06-03T13:54:00
LED-001502,HH-0120,cook_charge,SYN-00275,-7,0,295,0.281 kWh cooking charge,2025-06-03T18:58:00
LED-001503,HH-0120,cook_charge,SYN-00301,-12,0,283,0.464 kWh cooking charge,2025-06-04T06:35:00
LED-001504,HH-0120,cook_charge,SYN-00408,-12,0,271,0.474 kWh cooking charge,2025-06-05T07:14:00
LED-001505,HH-0120,cook_charge,SYN-00526,-14,0,257,0.571 kWh cooking charge,2025-06-06T13:52:00
LED-001506,HH-0120,green_reward,SYN-00526,16,0,273,green cooking behavior reward,2025-06-06T13:52:00
LED-001507,HH-0120,cook_charge,SYN-00555,-5,0,268,0.194 kWh cooking charge,2025-06-06T19:19:00
LED-001508,HH-0120,cook_charge,SYN-00702,-12,0,256,0.497 kWh cooking charge,2025-06-08T13:47:00
LED-001509,HH-0120,green_reward,SYN-00702,15,0,271,green cooking behavior reward,2025-06-08T13:47:00
LED-001510,HH-0120,cook_charge,SYN-00725,-10,0,261,0.38 kWh cooking charge,2025-06-08T19:22:00
LED-001511,HH-0120,cook_charge,SYN-00757,-11,0,250,0.433 kWh cooking charge,2025-06-09T07:15:00
LED-001512,HH-0120,cook_charge,SYN-00797,-7,0,243,0.275 kWh cooking charge,2025-06-09T13:56:00
LED-001513,HH-0120,green_reward,SYN-00797,11,0,254,green cooking behavior reward,2025-06-09T13:56:00
LED-001514,HH-0120,cook_charge,SYN-00821,-7,0,247,0.258 kWh cooking charge,2025-06-09T19:05:00
LED-001515,HH-0120,cook_charge,SYN-00848,-10,0,237,0.412 kWh cooking charge,2025-06-10T06:53:00
LED-001516,HH-0120,cook_charge,SYN-00917,-7,0,230,0.279 kWh cooking charge,2025-06-10T18:38:00
LED-001517,HH-0120,cook_charge,SYN-00985,-9,0,221,0.358 kWh cooking charge,2025-06-11T14:38:00
LED-001518,HH-0120,green_reward,SYN-00985,12,0,233,green cooking behavior reward,2025-06-11T14:38:00
LED-001519,HH-0120,cook_charge,SYN-01004,-9,0,224,0.346 kWh cooking charge,2025-06-11T18:42:00
LED-001520,HH-0120,cook_charge,SYN-01025,-8,0,216,0.298 kWh cooking charge,2025-06-12T06:25:00
LED-001521,HH-0120,cook_charge,SYN-01255,-16,0,200,0.629 kWh cooking charge,2025-06-14T14:13:00
LED-001522,HH-0120,green_reward,SYN-01255,17,0,217,green cooking behavior reward,2025-06-14T14:13:00
LED-001523,HH-0120,cook_charge,SYN-01267,-19,0,198,0.782 kWh cooking charge,2025-06-14T18:51:00
LED-001524,HH-0120,cook_charge,SYN-01338,-9,0,189,0.37 kWh cooking charge,2025-06-15T13:41:00
LED-001525,HH-0120,green_reward,SYN-01338,13,0,202,green cooking behavior reward,2025-06-15T13:41:00
LED-001526,HH-0120,cook_charge,SYN-01362,-5,0,197,0.177 kWh cooking charge,2025-06-15T18:30:00
LED-001527,HH-0120,cook_charge,SYN-01389,-9,0,188,0.356 kWh cooking charge,2025-06-16T06:59:00
LED-001528,HH-0120,cook_charge,SYN-01563,-6,0,182,0.247 kWh cooking charge,2025-06-18T06:31:00
LED-001529,HH-0120,cook_charge,SYN-01739,-10,0,172,0.38 kWh cooking charge,2025-06-20T06:31:00
LED-001530,HH-0120,cook_charge,SYN-01785,-11,0,161,0.457 kWh cooking charge,2025-06-20T13:49:00
LED-001531,HH-0120,green_reward,SYN-01785,14,0,175,green cooking behavior reward,2025-06-20T13:49:00
LED-001532,HH-0120,cook_charge,SYN-01807,-8,0,167,0.294 kWh cooking charge,2025-06-20T18:41:00
LED-001533,HH-0120,cook_charge,SYN-01915,-8,0,159,0.302 kWh cooking charge,2025-06-22T06:55:00
LED-001534,HH-0120,cook_charge,SYN-01961,-9,0,150,0.361 kWh cooking charge,2025-06-22T14:07:00
LED-001535,HH-0120,green_reward,SYN-01961,12,0,162,green cooking behavior reward,2025-06-22T14:07:00
LED-001536,HH-0120,cook_charge,SYN-02020,-10,0,152,0.405 kWh cooking charge,2025-06-23T07:25:00
LED-001537,HH-0120,cook_charge,SYN-02072,-13,0,139,0.515 kWh cooking charge,2025-06-23T18:53:00
LED-001538,HH-0120,cook_charge,SYN-02088,-9,0,130,0.338 kWh cooking charge,2025-06-24T06:34:00
LED-001539,HH-0120,cook_charge,SYN-02158,-7,0,123,0.284 kWh cooking charge,2025-06-24T19:04:00
LED-001540,HH-0120,cook_charge,SYN-02262,-11,0,112,0.429 kWh cooking charge,2025-06-25T18:48:00
LED-001541,HH-0120,cook_charge,SYN-02334,-10,0,102,0.376 kWh cooking charge,2025-06-26T14:22:00
LED-001542,HH-0120,green_reward,SYN-02334,13,0,115,green cooking behavior reward,2025-06-26T14:22:00
LED-001543,HH-0120,cook_charge,SYN-02443,-13,0,102,0.501 kWh cooking charge,2025-06-27T18:34:00
LED-001544,HH-0120,cook_charge,SYN-02538,-5,0,97,0.2 kWh cooking charge,2025-06-28T18:40:00
LED-001545,HH-0120,cook_charge,SYN-02566,-9,0,88,0.34 kWh cooking charge,2025-06-29T07:01:00
LED-001546,HH-0120,cook_charge,SYN-02610,-7,0,81,0.287 kWh cooking charge,2025-06-29T13:40:00
LED-001547,HH-0120,green_reward,SYN-02610,11,0,92,green cooking behavior reward,2025-06-29T13:40:00
LED-001548,HH-0120,cook_charge,SYN-02638,-7,0,85,0.255 kWh cooking charge,2025-06-29T18:23:00
LED-001549,HH-0120,cook_charge,SYN-02670,-10,0,75,0.401 kWh cooking charge,2025-06-30T07:00:00
LED-001550,HH-0125,top_up,,320,160,320,opening prepaid balance,2025-06-01T00:00:00
LED-001551,HH-0125,cook_charge,SYN-00088,-16,0,304,0.631 kWh cooking charge,2025-06-01T19:55:00
LED-001552,HH-0125,cook_charge,SYN-00385,-11,0,293,0.452 kWh cooking charge,2025-06-04T19:51:00
LED-001553,HH-0125,cook_charge,SYN-00434,-19,0,274,0.791 kWh cooking charge,2025-06-05T13:26:00
LED-001554,HH-0125,green_reward,SYN-00434,20,0,294,green cooking behavior reward,2025-06-05T13:26:00
LED-001555,HH-0125,cook_charge,SYN-00523,-6,0,288,0.246 kWh cooking charge,2025-06-06T13:10:00
LED-001556,HH-0125,green_reward,SYN-00523,10,0,298,green cooking behavior reward,2025-06-06T13:10:00
LED-001557,HH-0125,cook_charge,SYN-00559,-11,0,287,0.425 kWh cooking charge,2025-06-06T19:59:00
LED-001558,HH-0125,cook_charge,SYN-00604,-8,0,279,0.3 kWh cooking charge,2025-06-07T13:07:00
LED-001559,HH-0125,green_reward,SYN-00604,11,0,290,green cooking behavior reward,2025-06-07T13:07:00
LED-001560,HH-0125,cook_charge,SYN-00696,-12,0,278,0.474 kWh cooking charge,2025-06-08T12:56:00
LED-001561,HH-0125,green_reward,SYN-00696,15,0,293,green cooking behavior reward,2025-06-08T12:56:00
LED-001562,HH-0125,cook_charge,SYN-00730,-15,0,278,0.606 kWh cooking charge,2025-06-08T20:02:00
LED-001563,HH-0125,cook_charge,SYN-00789,-7,0,271,0.259 kWh cooking charge,2025-06-09T13:19:00
LED-001564,HH-0125,green_reward,SYN-00789,11,0,282,green cooking behavior reward,2025-06-09T13:19:00
LED-001565,HH-0125,cook_charge,SYN-00887,-20,0,262,0.792 kWh cooking charge,2025-06-10T13:05:00
LED-001566,HH-0125,green_reward,SYN-00887,20,0,282,green cooking behavior reward,2025-06-10T13:05:00
LED-001567,HH-0125,cook_charge,SYN-00922,-18,0,264,0.733 kWh cooking charge,2025-06-10T19:56:00
LED-001568,HH-0125,cook_charge,SYN-01008,-4,0,260,0.163 kWh cooking charge,2025-06-11T19:34:00
LED-001569,HH-0125,cook_charge,SYN-01333,-9,0,251,0.34 kWh cooking charge,2025-06-15T12:50:00
LED-001570,HH-0125,green_reward,SYN-01333,12,0,263,green cooking behavior reward,2025-06-15T12:50:00
LED-001571,HH-0125,cook_charge,SYN-01429,-15,0,248,0.625 kWh cooking charge,2025-06-16T13:45:00
LED-001572,HH-0125,green_reward,SYN-01429,17,0,265,green cooking behavior reward,2025-06-16T13:45:00
LED-001573,HH-0125,cook_charge,SYN-01461,-13,0,252,0.509 kWh cooking charge,2025-06-16T20:12:00
LED-001574,HH-0125,cook_charge,SYN-01603,-9,0,243,0.348 kWh cooking charge,2025-06-18T13:02:00
LED-001575,HH-0125,green_reward,SYN-01603,12,0,255,green cooking behavior reward,2025-06-18T13:02:00
LED-001576,HH-0125,cook_charge,SYN-01644,-11,0,244,0.436 kWh cooking charge,2025-06-18T20:07:00
LED-001577,HH-0125,cook_charge,SYN-01698,-10,0,234,0.383 kWh cooking charge,2025-06-19T12:46:00
LED-001578,HH-0125,green_reward,SYN-01698,13,0,247,green cooking behavior reward,2025-06-19T12:46:00
LED-001579,HH-0125,cook_charge,SYN-01729,-21,0,226,0.854 kWh cooking charge,2025-06-19T20:03:00
LED-001580,HH-0125,cook_charge,SYN-01822,-6,0,220,0.224 kWh cooking charge,2025-06-20T20:18:00
LED-001581,HH-0125,cook_charge,SYN-01866,-4,0,216,0.14 kWh cooking charge,2025-06-21T12:39:00
LED-001582,HH-0125,green_reward,SYN-01866,9,0,225,green cooking behavior reward,2025-06-21T12:39:00
LED-001583,HH-0125,cook_charge,SYN-02044,-7,0,218,0.263 kWh cooking charge,2025-06-23T12:40:00
LED-001584,HH-0125,green_reward,SYN-02044,11,0,229,green cooking behavior reward,2025-06-23T12:40:00
LED-001585,HH-0125,cook_charge,SYN-02270,-15,0,214,0.592 kWh cooking charge,2025-06-25T20:03:00
LED-001586,HH-0125,cook_charge,SYN-02327,-20,0,194,0.801 kWh cooking charge,2025-06-26T13:39:00
LED-001587,HH-0125,green_reward,SYN-02327,20,0,214,green cooking behavior reward,2025-06-26T13:39:00
LED-001588,HH-0125,cook_charge,SYN-02456,-11,0,203,0.417 kWh cooking charge,2025-06-27T19:56:00
LED-001589,HH-0125,cook_charge,SYN-02519,-15,0,188,0.615 kWh cooking charge,2025-06-28T13:38:00
LED-001590,HH-0125,green_reward,SYN-02519,17,0,205,green cooking behavior reward,2025-06-28T13:38:00
LED-001591,HH-0125,cook_charge,SYN-02546,-17,0,188,0.667 kWh cooking charge,2025-06-28T20:13:00
LED-001592,HH-0125,cook_charge,SYN-02604,-9,0,179,0.365 kWh cooking charge,2025-06-29T13:21:00
LED-001593,HH-0125,green_reward,SYN-02604,13,0,192,green cooking behavior reward,2025-06-29T13:21:00
LED-001594,HH-0125,cook_charge,SYN-02651,-16,0,176,0.63 kWh cooking charge,2025-06-29T20:01:00
LED-001595,HH-0125,cook_charge,SYN-02729,-8,0,168,0.293 kWh cooking charge,2025-06-30T19:39:00
LED-001596,HH-0131,top_up,,320,160,320,opening prepaid balance,2025-06-01T00:00:00
LED-001597,HH-0131,cook_charge,SYN-00034,-10,0,310,0.391 kWh cooking charge,2025-06-01T11:29:00
LED-001598,HH-0131,green_reward,SYN-00034,13,0,323,green cooking behavior reward,2025-06-01T11:29:00
LED-001599,HH-0131,cook_charge,SYN-00158,-5,0,318,0.191 kWh cooking charge,2025-06-02T17:31:00
LED-001600,HH-0131,cook_charge,SYN-00267,-13,0,305,0.522 kWh cooking charge,2025-06-03T17:51:00
LED-001601,HH-0131,cook_charge,SYN-00338,-23,0,282,0.922 kWh cooking charge,2025-06-04T12:07:00
LED-001602,HH-0131,green_reward,SYN-00338,23,0,305,green cooking behavior reward,2025-06-04T12:07:00
LED-001603,HH-0131,cook_charge,SYN-00456,-6,0,299,0.247 kWh cooking charge,2025-06-05T17:35:00
LED-001604,HH-0131,cook_charge,SYN-00539,-7,0,292,0.283 kWh cooking charge,2025-06-06T17:48:00
LED-001605,HH-0131,cook_charge,SYN-00567,-4,0,288,0.165 kWh cooking charge,2025-06-07T06:26:00
LED-001606,HH-0131,cook_charge,SYN-00595,-5,0,283,0.172 kWh cooking charge,2025-06-07T11:30:00
LED-001607,HH-0131,green_reward,SYN-00595,9,0,292,green cooking behavior reward,2025-06-07T11:30:00
LED-001608,HH-0131,cook_charge,SYN-00669,-9,0,283,0.36 kWh cooking charge,2025-06-08T07:01:00
LED-001609,HH-0131,cook_charge,SYN-00774,-10,0,273,0.376 kWh cooking charge,2025-06-09T11:51:00
LED-001610,HH-0131,green_reward,SYN-00774,13,0,286,green cooking behavior reward,2025-06-09T11:51:00
LED-001611,HH-0131,cook_charge,SYN-00882,-15,0,271,0.599 kWh cooking charge,2025-06-10T12:38:00
LED-001612,HH-0131,green_reward,SYN-00882,17,0,288,green cooking behavior reward,2025-06-10T12:38:00
LED-001613,HH-0131,cook_charge,SYN-00958,-15,0,273,0.603 kWh cooking charge,2025-06-11T12:12:00
LED-001614,HH-0131,green_reward,SYN-00958,17,0,290,green cooking behavior reward,2025-06-11T12:12:00
LED-001615,HH-0131,cook_charge,SYN-01032,-8,0,282,0.299 kWh cooking charge,2025-06-12T07:32:00
LED-001616,HH-0131,cook_charge,SYN-01058,-9,0,273,0.36 kWh cooking charge,2025-06-12T12:10:00
LED-001617,HH-0131,green_reward,SYN-01058,12,0,285,green cooking behavior reward,2025-06-12T12:10:00
LED-001618,HH-0131,cook_charge,SYN-01119,-13,0,272,0.502 kWh cooking charge,2025-06-13T07:18:00
LED-001619,HH-0131,cook_charge,SYN-01211,-7,0,265,0.262 kWh cooking charge,2025-06-14T07:24:00
LED-001620,HH-0131,cook_charge,SYN-01230,-13,0,252,0.531 kWh cooking charge,2025-06-14T11:43:00
LED-001621,HH-0131,green_reward,SYN-01230,16,0,268,green cooking behavior reward,2025-06-14T11:43:00
LED-001622,HH-0131,cook_charge,SYN-01354,-6,0,262,0.209 kWh cooking charge,2025-06-15T17:39:00
LED-001623,HH-0131,cook_charge,SYN-01421,-9,0,253,0.373 kWh cooking charge,2025-06-16T12:05:00
LED-001624,HH-0131,green_reward,SYN-01421,13,0,266,green cooking behavior reward,2025-06-16T12:05:00
LED-001625,HH-0131,cook_charge,SYN-01538,-8,0,258,0.325 kWh cooking charge,2025-06-17T18:10:00
LED-001626,HH-0131,cook_charge,SYN-01659,-9,0,249,0.367 kWh cooking charge,2025-06-19T06:42:00
LED-001627,HH-0131,cook_charge,SYN-01688,-17,0,232,0.681 kWh cooking charge,2025-06-19T12:19:00
LED-001628,HH-0131,green_reward,SYN-01688,18,0,250,green cooking behavior reward,2025-06-19T12:19:00
LED-001629,HH-0131,cook_charge,SYN-01714,-4,0,246,0.13 kWh cooking charge,2025-06-19T17:33:00
LED-001630,HH-0131,cook_charge,SYN-01743,-7,0,239,0.271 kWh cooking charge,2025-06-20T06:50:00
LED-001631,HH-0131,cook_charge,SYN-01802,-19,0,220,0.761 kWh cooking charge,2025-06-20T18:34:00
LED-001632,HH-0131,cook_charge,SYN-01831,-15,0,205,0.621 kWh cooking charge,2025-06-21T06:56:00
LED-001633,HH-0131,cook_charge,SYN-01890,-12,0,193,0.472 kWh cooking charge,2025-06-21T18:36:00
LED-001634,HH-0131,cook_charge,SYN-01979,-12,0,181,0.492 kWh cooking charge,2025-06-22T18:20:00
LED-001635,HH-0131,cook_charge,SYN-02121,-15,0,166,0.613 kWh cooking charge,2025-06-24T12:16:00
LED-001636,HH-0131,green_reward,SYN-02121,17,0,183,green cooking behavior reward,2025-06-24T12:16:00
LED-001637,HH-0131,cook_charge,SYN-02141,-19,0,164,0.757 kWh cooking charge,2025-06-24T17:56:00
LED-001638,HH-0131,cook_charge,SYN-02254,-5,0,159,0.184 kWh cooking charge,2025-06-25T17:59:00
LED-001639,HH-0131,cook_charge,SYN-02293,-17,0,142,0.672 kWh cooking charge,2025-06-26T07:25:00
LED-001640,HH-0131,cook_charge,SYN-02316,-6,0,136,0.224 kWh cooking charge,2025-06-26T12:12:00
LED-001641,HH-0131,green_reward,SYN-02316,10,0,146,green cooking behavior reward,2025-06-26T12:12:00
LED-001642,HH-0131,cook_charge,SYN-02347,-8,0,138,0.295 kWh cooking charge,2025-06-26T17:47:00
LED-001643,HH-0131,cook_charge,SYN-02413,-6,0,132,0.221 kWh cooking charge,2025-06-27T12:10:00
LED-001644,HH-0131,green_reward,SYN-02413,10,0,142,green cooking behavior reward,2025-06-27T12:10:00
