session_id,account_id,entity_id,account_type,cooker_id,plug,observed_group,source,start_at,end_at,date,start_hour_eat,duration_minutes,kwh,avg_w,peak_w,slot_color,shifted_daytime
OBS-018-0151,HH-0031,HH-0031,household,C-OBS-018,018,G,observed_smartplug,2025-06-06T14:24:40.093000,2025-06-06T15:02:38.603000,2025-06-06,14,38.0,0.652,1029.5,1116.4,green,1
SYN-00535,HH-0403,HH-0403,household,C-SYN-HH-0403,,,synthetic_profile,2025-06-06T14:30:00,2025-06-06T15:19:00,2025-06-06,14,49,0.461,564.5,1514,green,1
SYN-00536,HH-0570,HH-0570,household,C-SYN-HH-0570,,,synthetic_profile,2025-06-06T14:30:00,2025-06-06T15:01:00,2025-06-06,14,31,0.274,530.3,1628,green,1
OBS-010-0043,HH-0010,HH-0010,household,C-OBS-010,010,H,observed_smartplug,2025-06-06T15:01:31.469000,2025-06-06T15:16:49.438000,2025-06-06,15,15.3,0.273,1070.8,1446.8,green,1
SYN-00538,BIZ-006,BIZ-006,commercial,C-SYN-BIZ-006,,,synthetic_profile,2025-06-06T17:00:00,2025-06-06T18:04:00,2025-06-06,17,64,1.59,1490.6,1219,red,0
SYN-00539,HH-0131,HH-0131,household,C-SYN-HH-0131,,,synthetic_profile,2025-06-06T17:05:00,2025-06-06T17:48:00,2025-06-06,17,43,0.283,394.9,1995,red,0
SYN-00540,BIZ-007,BIZ-007,commercial,C-SYN-BIZ-007,,,synthetic_profile,2025-06-06T17:10:00,2025-06-06T18:07:00,2025-06-06,17,57,1.156,1216.8,1650,red,0
SYN-00541,BIZ-007,BIZ-007,commercial,C-SYN-BIZ-007,,,synthetic_profile,2025-06-06T17:15:00,2025-06-06T18:59:00,2025-06-06,17,104,3.621,2089.0,1397,red,0
SYN-00542,BIZ-008,BIZ-008,commercial,C-SYN-BIZ-008,,,synthetic_profile,2025-06-06T17:15:00,2025-06-06T18:16:00,2025-06-06,17,61,1.829,1799.0,1163,red,0
SYN-00543,HH-0308,HH-0308,household,C-SYN-HH-0308,,,synthetic_profile,2025-06-06T17:20:00,2025-06-06T18:05:00,2025-06-06,17,45,0.31,413.3,1824,red,0
SYN-00544,HH-0087,HH-0087,household,C-SYN-HH-0087,,,synthetic_profile,2025-06-06T17:30:00,2025-06-06T18:12:00,2025-06-06,17,42,0.635,907.1,1619,red,0
SYN-00545,HH-0254,HH-0254,household,C-SYN-HH-0254,,,synthetic_profile,2025-06-06T17:30:00,2025-06-06T17:58:00,2025-06-06,17,28,0.298,638.6,1227,red,0
SYN-00546,HH-0488,HH-0488,household,C-SYN-HH-0488,,,synthetic_profile,2025-06-06T17:30:00,2025-06-06T18:13:00,2025-06-06,17,43,0.368,513.5,1242,red,0
SYN-00547,BIZ-004,BIZ-004,commercial,C-SYN-BIZ-004,,,synthetic_profile,2025-06-06T17:40:00,2025-06-06T18:53:00,2025-06-06,17,73,0.995,817.8,1336,red,0
SYN-00548,HH-0163,HH-0163,household,C-SYN-HH-0163,,,synthetic_profile,2025-06-06T18:00:00,2025-06-06T18:35:00,2025-06-06,18,35,0.373,639.4,2003,red,0
SYN-00549,HH-0275,HH-0275,household,C-SYN-HH-0275,,,synthetic_profile,2025-06-06T18:05:00,2025-06-06T18:31:00,2025-06-06,18,26,0.253,583.8,1283,red,0
SYN-00550,HH-0067,HH-0067,household,C-SYN-HH-0067,,,synthetic_profile,2025-06-06T18:15:00,2025-06-06T18:53:00,2025-06-06,18,38,0.447,705.8,2005,red,0
SYN-00551,HH-0158,HH-0158,household,C-SYN-HH-0158,,,synthetic_profile,2025-06-06T18:15:00,2025-06-06T18:57:00,2025-06-06,18,42,0.489,698.6,2074,red,0
SYN-00552,HH-0323,HH-0323,household,C-SYN-HH-0323,,,synthetic_profile,2025-06-06T18:20:00,2025-06-06T18:39:00,2025-06-06,18,19,0.182,574.7,2062,red,0
SYN-00553,HH-0560,HH-0560,household,C-SYN-HH-0560,,,synthetic_profile,2025-06-06T18:20:00,2025-06-06T18:44:00,2025-06-06,18,24,0.19,475.0,1200,red,0
SYN-00554,HH-0047,HH-0047,household,C-SYN-HH-0047,,,synthetic_profile,2025-06-06T18:40:00,2025-06-06T19:30:00,2025-06-06,18,50,0.544,652.8,1575,red,0
SYN-00555,HH-0120,HH-0120,household,C-SYN-HH-0120,,,synthetic_profile,2025-06-06T18:40:00,2025-06-06T19:19:00,2025-06-06,18,39,0.194,298.5,1914,red,0
SYN-00556,HH-0485,HH-0485,household,C-SYN-HH-0485,,,synthetic_profile,2025-06-06T18:40:00,2025-06-06T19:33:00,2025-06-06,18,53,0.407,460.8,1612,red,0
SYN-00557,HH-0421,HH-0421,household,C-SYN-HH-0421,,,synthetic_profile,2025-06-06T19:00:00,2025-06-06T19:41:00,2025-06-06,19,41,0.626,916.1,1579,red,0
SYN-00558,HH-0205,HH-0205,household,C-SYN-HH-0205,,,synthetic_profile,2025-06-06T19:15:00,2025-06-06T19:38:00,2025-06-06,19,23,0.189,493.0,1396,red,0
SYN-00559,HH-0125,HH-0125,household,C-SYN-HH-0125,,,synthetic_profile,2025-06-06T19:20:00,2025-06-06T19:59:00,2025-06-06,19,39,0.425,653.8,1561,red,0
SYN-00560,HH-0088,HH-0088,household,C-SYN-HH-0088,,,synthetic_profile,2025-06-06T19:30:00,2025-06-06T20:17:00,2025-06-06,19,47,0.403,514.5,1494,red,0
SYN-00561,HH-0076,HH-0076,household,C-SYN-HH-0076,,,synthetic_profile,2025-06-06T19:40:00,2025-06-06T20:12:00,2025-06-06,19,32,0.152,285.0,1761,red,0
SYN-00562,HH-0403,HH-0403,household,C-SYN-HH-0403,,,synthetic_profile,2025-06-06T20:05:00,2025-06-06T20:52:00,2025-06-06,20,47,0.612,781.3,1606,red,0
SYN-00563,HH-0377,HH-0377,household,C-SYN-HH-0377,,,synthetic_profile,2025-06-06T20:15:00,2025-06-06T20:59:00,2025-06-06,20,44,0.465,634.1,1931,red,0
OBS-013-0067,HH-0018,HH-0018,household,C-OBS-013,013,E,observed_smartplug,2025-06-06T21:16:11.683000,2025-06-06T21:41:00.687000,2025-06-06,21,24.8,0.507,1226.5,1637.1,red,0
OBS-017-0136,HH-0031,HH-0031,household,C-OBS-017,017,G,observed_smartplug,2025-06-06T23:52:14.362000,2025-06-06T23:56:30.335000,2025-06-06,23,4.3,0.138,1934.8,2025.5,red,0
SYN-00566,BIZ-007,BIZ-007,commercial,C-SYN-BIZ-007,,,synthetic_profile,2025-06-07T06:00:00,2025-06-07T07:20:00,2025-06-07,6,80,2.448,1836.0,2093,red,0
SYN-00567,HH-0131,HH-0131,household,C-SYN-HH-0131,,,synthetic_profile,2025-06-07T06:00:00,2025-06-07T06:26:00,2025-06-07,6,26,0.165,380.8,1674,red,0
SYN-00568,HH-0564,HH-0564,household,C-SYN-HH-0564,,,synthetic_profile,2025-06-07T06:00:00,2025-06-07T06:57:00,2025-06-07,6,57,0.454,477.9,1666,red,0
SYN-00569,HH-0063,HH-0063,household,C-SYN-HH-0063,,,synthetic_profile,2025-06-07T06:05:00,2025-06-07T06:35:00,2025-06-07,6,30,0.26,520.0,985,red,0
SYN-00570,BIZ-001,BIZ-001,commercial,C-SYN-BIZ-001,,,synthetic_profile,2025-06-07T06:15:00,2025-06-07T07:28:00,2025-06-07,6,73,2.009,1651.2,1430,red,0
SYN-00571,BIZ-002,BIZ-002,commercial,C-SYN-BIZ-002,,,synthetic_profile,2025-06-07T06:15:00,2025-06-07T07:46:00,2025-06-07,6,91,2.693,1775.6,1908,red,0
SYN-00572,BIZ-006,BIZ-006,commercial,C-SYN-BIZ-006,,,synthetic_profile,2025-06-07T06:15:00,2025-06-07T07:37:00,2025-06-07,6,82,2.209,1616.3,1382,red,0
SYN-00573,HH-0205,HH-0205,household,C-SYN-HH-0205,,,synthetic_profile,2025-06-07T06:15:00,2025-06-07T07:10:00,2025-06-07,6,55,0.864,942.5,2000,red,0
SYN-00574,HH-0274,HH-0274,household,C-SYN-HH-0274,,,synthetic_profile,2025-06-07T06:15:00,2025-06-07T07:08:00,2025-06-07,6,53,0.303,343.0,1865,red,0
SYN-00575,HH-0275,HH-0275,household,C-SYN-HH-0275,,,synthetic_profile,2025-06-07T06:15:00,2025-06-07T06:51:00,2025-06-07,6,36,0.361,601.7,1422,red,0
SYN-00576,BIZ-010,BIZ-010,commercial,C-SYN-BIZ-010,,,synthetic_profile,2025-06-07T06:20:00,2025-06-07T08:30:00,2025-06-07,6,130,1.452,670.2,1762,red,0
SYN-00577,BIZ-010,BIZ-010,commercial,C-SYN-BIZ-010,,,synthetic_profile,2025-06-07T06:20:00,2025-06-07T07:40:00,2025-06-07,6,80,1.799,1349.2,1706,red,0
SYN-00578,HH-0257,HH-0257,household,C-SYN-HH-0257,,,synthetic_profile,2025-06-07T06:20:00,2025-06-07T07:18:00,2025-06-07,6,58,0.608,629.0,1265,red,0
SYN-00579,HH-0140,HH-0140,household,C-SYN-HH-0140,,,synthetic_profile,2025-06-07T06:30:00,2025-06-07T06:51:00,2025-06-07,6,21,0.235,671.4,1097,red,0
SYN-00580,BIZ-008,BIZ-008,commercial,C-SYN-BIZ-008,,,synthetic_profile,2025-06-07T06:40:00,2025-06-07T07:46:00,2025-06-07,6,66,1.542,1401.8,1173,red,0
SYN-00581,HH-0047,HH-0047,household,C-SYN-HH-0047,,,synthetic_profile,2025-06-07T07:05:00,2025-06-07T07:43:00,2025-06-07,7,38,0.428,675.8,1504,orange,0
SYN-00582,HH-0377,HH-0377,household,C-SYN-HH-0377,,,synthetic_profile,2025-06-07T07:05:00,2025-06-07T07:42:00,2025-06-07,7,37,0.52,843.2,1183,orange,0
SYN-00583,HH-0188,HH-0188,household,C-SYN-HH-0188,,,synthetic_profile,2025-06-07T07:10:00,2025-06-07T07:28:00,2025-06-07,7,18,0.181,603.3,1628,orange,0
SYN-00584,HH-0570,HH-0570,household,C-SYN-HH-0570,,,synthetic_profile,2025-06-07T07:15:00,2025-06-07T07:42:00,2025-06-07,7,27,0.394,875.6,936,orange,0
SYN-00585,HH-0158,HH-0158,household,C-SYN-HH-0158,,,synthetic_profile,2025-06-07T07:40:00,2025-06-07T08:36:00,2025-06-07,7,56,0.699,748.9,923,orange,0
SYN-00586,HH-0457,HH-0457,household,C-SYN-HH-0457,,,synthetic_profile,2025-06-07T07:40:00,2025-06-07T08:35:00,2025-06-07,7,55,0.782,853.1,1588,orange,0
OBS-015-0083,HH-0020,HH-0020,household,C-OBS-015,015,F,observed_smartplug,2025-06-07T07:53:51.550000,2025-06-07T08:06:05.528000,2025-06-07,7,12.2,0.225,1103.3,1122.2,orange,0
SYN-00588,HH-0497,HH-0497,household,C-SYN-HH-0497,,,synthetic_profile,2025-06-07T08:15:00,2025-06-07T08:40:00,2025-06-07,8,25,0.365,876.0,1591,orange,0
SYN-00589,HH-0279,HH-0279,household,C-SYN-HH-0279,,,synthetic_profile,2025-06-07T08:20:00,2025-06-07T08:38:00,2025-06-07,8,18,0.151,503.3,1200,orange,0
SYN-00590,BIZ-003,BIZ-003,commercial,C-SYN-BIZ-003,,,synthetic_profile,2025-06-07T10:00:00,2025-06-07T10:50:00,2025-06-07,10,50,0.987,1184.4,1663,green,1
SYN-00591,BIZ-005,BIZ-005,commercial,C-SYN-BIZ-005,,,synthetic_profile,2025-06-07T10:05:00,2025-06-07T11:14:00,2025-06-07,10,69,1.338,1163.5,1174,green,1
SYN-00592,BIZ-003,BIZ-003,commercial,C-SYN-BIZ-003,,,synthetic_profile,2025-06-07T10:40:00,2025-06-07T11:27:00,2025-06-07,10,47,1.365,1742.6,1703,green,1
SYN-00593,BIZ-009,BIZ-009,commercial,C-SYN-BIZ-009,,,synthetic_profile,2025-06-07T11:00:00,2025-06-07T12:37:00,2025-06-07,11,97,2.841,1757.3,1181,green,1
SYN-00594,HH-0063,HH-0063,household,C-SYN-HH-0063,,,synthetic_profile,2025-06-07T11:00:00,2025-06-07T11:45:00,2025-06-07,11,45,0.265,353.3,1925,green,1
SYN-00595,HH-0131,HH-0131,household,C-SYN-HH-0131,,,synthetic_profile,2025-06-07T11:10:00,2025-06-07T11:30:00,2025-06-07,11,20,0.172,516.0,1474,green,1
SYN-00596,BIZ-001,BIZ-001,commercial,C-SYN-BIZ-001,,,synthetic_profile,2025-06-07T11:20:00,2025-06-07T12:41:00,2025-06-07,11,81,2.667,1975.6,1496,green,1
SYN-00597,BIZ-009,BIZ-009,commercial,C-SYN-BIZ-009,,,synthetic_profile,2025-06-07T11:20:00,2025-06-07T12:52:00,2025-06-07,11,92,2.458,1603.0,1998,green,1
SYN-00598,HH-0406,HH-0406,household,C-SYN-HH-0406,,,synthetic_profile,2025-06-07T11:30:00,2025-06-07T11:51:00,2025-06-07,11,21,0.268,765.7,962,green,1
SYN-00599,HH-0076,HH-0076,household,C-SYN-HH-0076,,,synthetic_profile,2025-06-07T11:40:00,2025-06-07T12:07:00,2025-06-07,11,27,0.151,335.6,936,green,1
SYN-00600,HH-0289,HH-0289,household,C-SYN-HH-0289,,,synthetic_profile,2025-06-07T12:00:00,2025-06-07T13:04:00,2025-06-07,12,64,0.738,691.9,1071,green,1
SYN-00601,HH-0488,HH-0488,household,C-SYN-HH-0488,,,synthetic_profile,2025-06-07T12:00:00,2025-06-07T12:49:00,2025-06-07,12,49,0.756,925.7,1896,green,1
SYN-00602,HH-0473,HH-0473,household,C-SYN-HH-0473,,,synthetic_profile,2025-06-07T12:05:00,2025-06-07T12:55:00,2025-06-07,12,50,0.486,583.2,1790,green,1
SYN-00603,HH-0229,HH-0229,household,C-SYN-HH-0229,,,synthetic_profile,2025-06-07T12:10:00,2025-06-07T12:54:00,2025-06-07,12,44,0.58,790.9,942,green,1
SYN-00604,HH-0125,HH-0125,household,C-SYN-HH-0125,,,synthetic_profile,2025-06-07T12:15:00,2025-06-07T13:07:00,2025-06-07,12,52,0.3,346.2,964,green,1
SYN-00605,HH-0416,HH-0416,household,C-SYN-HH-0416,,,synthetic_profile,2025-06-07T12:15:00,2025-06-07T13:13:00,2025-06-07,12,58,0.758,784.1,1887,green,1
SYN-00606,HH-0262,HH-0262,household,C-SYN-HH-0262,,,synthetic_profile,2025-06-07T12:20:00,2025-06-07T12:59:00,2025-06-07,12,39,0.447,687.7,1771,green,1
SYN-00607,HH-0282,HH-0282,household,C-SYN-HH-0282,,,synthetic_profile,2025-06-07T12:30:00,2025-06-07T13:07:00,2025-06-07,12,37,0.495,802.7,1813,green,1
SYN-00608,HH-0133,HH-0133,household,C-SYN-HH-0133,,,synthetic_profile,2025-06-07T12:40:00,2025-06-07T13:41:00,2025-06-07,12,61,0.651,640.3,2095,green,1
SYN-00609,HH-0275,HH-0275,household,C-SYN-HH-0275,,,synthetic_profile,2025-06-07T12:40:00,2025-06-07T13:18:00,2025-06-07,12,38,0.26,410.5,940,green,1
SYN-00610,HH-0165,HH-0165,household,C-SYN-HH-0165,,,synthetic_profile,2025-06-07T13:00:00,2025-06-07T13:34:00,2025-06-07,13,34,0.285,502.9,1202,green,1
SYN-00611,HH-0281,HH-0281,household,C-SYN-HH-0281,,,synthetic_profile,2025-06-07T13:00:00,2025-06-07T13:56:00,2025-06-07,13,56,0.515,551.8,919,green,1
SYN-00612,HH-0457,HH-0457,household,C-SYN-HH-0457,,,synthetic_profile,2025-06-07T13:00:00,2025-06-07T13:40:00,2025-06-07,13,40,0.422,633.0,1051,green,1
SYN-00613,HH-0323,HH-0323,household,C-SYN-HH-0323,,,synthetic_profile,2025-06-07T13:05:00,2025-06-07T14:05:00,2025-06-07,13,60,0.559,559.0,1677,green,1
SYN-00614,HH-0382,HH-0382,household,C-SYN-HH-0382,,,synthetic_profile,2025-06-07T13:10:00,2025-06-07T13:47:00,2025-06-07,13,37,0.239,387.6,1985,green,1
SYN-00615,HH-0067,HH-0067,household,C-SYN-HH-0067,,,synthetic_profile,2025-06-07T13:15:00,2025-06-07T14:03:00,2025-06-07,13,48,0.732,915.0,988,green,1
SYN-00616,HH-0564,HH-0564,household,C-SYN-HH-0564,,,synthetic_profile,2025-06-07T13:15:00,2025-06-07T14:10:00,2025-06-07,13,55,0.751,819.3,906,green,1
SYN-00617,HH-0187,HH-0187,household,C-SYN-HH-0187,,,synthetic_profile,2025-06-07T13:30:00,2025-06-07T14:18:00,2025-06-07,13,48,0.607,758.8,1309,green,1
SYN-00618,HH-0257,HH-0257,household,C-SYN-HH-0257,,,synthetic_profile,2025-06-07T13:40:00,2025-06-07T14:31:00,2025-06-07,13,51,0.409,481.2,970,green,1
SYN-00619,HH-0403,HH-0403,household,C-SYN-HH-0403,,,synthetic_profile,2025-06-07T14:10:00,2025-06-07T14:49:00,2025-06-07,14,39,0.32,492.3,909,green,1
OBS-013-0068,HH-0018,HH-0018,household,C-OBS-013,013,E,observed_smartplug,2025-06-07T16:31:46.658000,2025-06-07T16:42:22.682000,2025-06-07,16,10.6,0.213,1207.8,1477.3,orange,1
OBS-015-0084,HH-0020,HH-0020,household,C-OBS-015,015,F,observed_smartplug,2025-06-07T16:51:57.545000,2025-06-07T16:58:15.539000,2025-06-07,16,6.3,0.115,1099.6,1114.1,orange,1
SYN-00622,HH-0257,HH-0257,household,C-SYN-HH-0257,,,synthetic_profile,2025-06-07T17:00:00,2025-06-07T17:37:00,2025-06-07,17,37,0.253,410.3,970,red,0
SYN-00623,HH-0467,HH-0467,household,C-SYN-HH-0467,,,synthetic_profile,2025-06-07T17:10:00,2025-06-07T18:07:00,2025-06-07,17,57,0.442,465.3,1545,red,0
SYN-00624,BIZ-004,BIZ-004,commercial,C-SYN-BIZ-004,,,synthetic_profile,2025-06-07T17:30:00,2025-06-07T18:44:00,2025-06-07,17,74,1.301,1054.9,1242,red,0
SYN-00625,BIZ-006,BIZ-006,commercial,C-SYN-BIZ-006,,,synthetic_profile,2025-06-07T17:30:00,2025-06-07T18:20:00,2025-06-07,17,50,0.936,1123.2,2084,red,0
SYN-00626,BIZ-004,BIZ-004,commercial,C-SYN-BIZ-004,,,synthetic_profile,2025-06-07T17:40:00,2025-06-07T19:02:00,2025-06-07,17,82,2.81,2056.1,1515,red,0
SYN-00627,BIZ-007,BIZ-007,commercial,C-SYN-BIZ-007,,,synthetic_profile,2025-06-07T17:40:00,2025-06-07T19:50:00,2025-06-07,17,130,2.791,1288.2,1849,red,0
OBS-006-0023,HH-0007,HH-0007,household,C-OBS-006,006,B,observed_smartplug,2025-06-07T17:45:05.381000,2025-06-07T19:17:29.378000,2025-06-07,17,92.4,1.595,1035.6,1061.8,red,0
SYN-00629,HH-0284,HH-0284,household,C-SYN-HH-0284,,,synthetic_profile,2025-06-07T18:00:00,2025-06-07T18:28:00,2025-06-07,18,28,0.318,681.4,1896,red,0
SYN-00630,HH-0303,HH-0303,household,C-SYN-HH-0303,,,synthetic_profile,2025-06-07T18:00:00,2025-06-07T18:51:00,2025-06-07,18,51,0.637,749.4,2059,red,0
SYN-00631,HH-0163,HH-0163,household,C-SYN-HH-0163,,,synthetic_profile,2025-06-07T18:05:00,2025-06-07T18:36:00,2025-06-07,18,31,0.152,294.2,1830,red,0
SYN-00632,HH-0047,HH-0047,household,C-SYN-HH-0047,,,synthetic_profile,2025-06-07T18:10:00,2025-06-07T18:53:00,2025-06-07,18,43,0.21,293.0,1342,red,0
SYN-00633,HH-0188,HH-0188,household,C-SYN-HH-0188,,,synthetic_profile,2025-06-07T18:15:00,2025-06-07T18:51:00,2025-06-07,18,36,0.235,391.7,1439,red,0
SYN-00634,HH-0140,HH-0140,household,C-SYN-HH-0140,,,synthetic_profile,2025-06-07T18:20:00,2025-06-07T18:59:00,2025-06-07,18,39,0.477,733.8,1700,red,0
SYN-00635,HH-0084,HH-0084,household,C-SYN-HH-0084,,,synthetic_profile,2025-06-07T18:30:00,2025-06-07T19:15:00,2025-06-07,18,45,0.372,496.0,1491,red,0
SYN-00636,HH-0158,HH-0158,household,C-SYN-HH-0158,,,synthetic_profile,2025-06-07T18:30:00,2025-06-07T19:21:00,2025-06-07,18,51,0.445,523.5,1809,red,0
SYN-00637,HH-0216,HH-0216,household,C-SYN-HH-0216,,,synthetic_profile,2025-06-07T18:40:00,2025-06-07T19:20:00,2025-06-07,18,40,0.224,336.0,1813,red,0
SYN-00638,HH-0229,HH-0229,household,C-SYN-HH-0229,,,synthetic_profile,2025-06-07T18:40:00,2025-06-07T19:24:00,2025-06-07,18,44,0.56,763.6,1226,red,0
SYN-00639,HH-0382,HH-0382,household,C-SYN-HH-0382,,,synthetic_profile,2025-06-07T18:40:00,2025-06-07T19:25:00,2025-06-07,18,45,0.61,813.3,1222,red,0
SYN-00640,HH-0554,HH-0554,household,C-SYN-HH-0554,,,synthetic_profile,2025-06-07T18:40:00,2025-06-07T19:33:00,2025-06-07,18,53,0.451,510.6,1741,red,0
SYN-00641,HH-0339,HH-0339,household,C-SYN-HH-0339,,,synthetic_profile,2025-06-07T19:00:00,2025-06-07T19:51:00,2025-06-07,19,51,0.263,309.4,1216,red,0
SYN-00642,HH-0497,HH-0497,household,C-SYN-HH-0497,,,synthetic_profile,2025-06-07T19:00:00,2025-06-07T19:32:00,2025-06-07,19,32,0.445,834.4,1980,red,0
SYN-00643,HH-0165,HH-0165,household,C-SYN-HH-0165,,,synthetic_profile,2025-06-07T19:05:00,2025-06-07T19:29:00,2025-06-07,19,24,0.196,490.0,2087,red,0
SYN-00644,HH-0289,HH-0289,household,C-SYN-HH-0289,,,synthetic_profile,2025-06-07T19:10:00,2025-06-07T19:38:00,2025-06-07,19,28,0.399,855.0,1586,red,0
OBS-015-0085,HH-0020,HH-0020,household,C-OBS-015,015,F,observed_smartplug,2025-06-07T19:14:10.542000,2025-06-07T20:02:22.544000,2025-06-07,19,48.2,0.769,957.5,1127.8,red,0
SYN-00646,HH-0076,HH-0076,household,C-SYN-HH-0076,,,synthetic_profile,2025-06-07T19:15:00,2025-06-07T20:02:00,2025-06-07,19,47,0.39,497.9,862,red,0
SYN-00647,HH-0179,HH-0179,household,C-SYN-HH-0179,,,synthetic_profile,2025-06-07T19:15:00,2025-06-07T20:06:00,2025-06-07,19,51,0.289,340.0,1452,red,0
SYN-00648,HH-0564,HH-0564,household,C-SYN-HH-0564,,,synthetic_profile,2025-06-07T19:15:00,2025-06-07T20:09:00,2025-06-07,19,54,0.784,871.1,1491,red,0
SYN-00649,HH-0421,HH-0421,household,C-SYN-HH-0421,,,synthetic_profile,2025-06-07T19:40:00,2025-06-07T20:03:00,2025-06-07,19,23,0.143,373.0,1384,red,0
SYN-00650,HH-0469,HH-0469,household,C-SYN-HH-0469,,,synthetic_profile,2025-06-07T19:40:00,2025-06-07T20:24:00,2025-06-07,19,44,0.226,308.2,1134,red,0
SYN-00651,HH-0527,HH-0527,household,C-SYN-HH-0527,,,synthetic_profile,2025-06-07T20:05:00,2025-06-07T20:28:00,2025-06-07,20,23,0.256,667.8,1419,red,0
SYN-00652,HH-0279,HH-0279,household,C-SYN-HH-0279,,,synthetic_profile,2025-06-07T20:15:00,2025-06-07T20:37:00,2025-06-07,20,22,0.148,403.6,1797,red,0
SYN-00653,HH-0473,HH-0473,household,C-SYN-HH-0473,,,synthetic_profile,2025-06-07T20:40:00,2025-06-07T21:28:00,2025-06-07,20,48,0.37,462.5,1481,red,0
SYN-00654,BIZ-002,BIZ-002,commercial,C-SYN-BIZ-002,,,synthetic_profile,2025-06-08T06:00:00,2025-06-08T08:15:00,2025-06-08,6,135,1.241,551.6,1627,red,0
SYN-00655,BIZ-001,BIZ-001,commercial,C-SYN-BIZ-001,,,synthetic_profile,2025-06-08T06:05:00,2025-06-08T07:26:00,2025-06-08,6,81,0.934,691.9,2038,red,0
SYN-00656,BIZ-004,BIZ-004,commercial,C-SYN-BIZ-004,,,synthetic_profile,2025-06-08T06:10:00,2025-06-08T07:18:00,2025-06-08,6,68,1.182,1042.9,1678,red,0
SYN-00657,BIZ-007,BIZ-007,commercial,C-SYN-BIZ-007,,,synthetic_profile,2025-06-08T06:10:00,2025-06-08T08:20:00,2025-06-08,6,130,3.77,1740.0,1634,red,0
SYN-00658,BIZ-010,BIZ-010,commercial,C-SYN-BIZ-010,,,synthetic_profile,2025-06-08T06:10:00,2025-06-08T06:57:00,2025-06-08,6,47,1.287,1643.0,1591,red,0
SYN-00659,HH-0205,HH-0205,household,C-SYN-HH-0205,,,synthetic_profile,2025-06-08T06:10:00,2025-06-08T07:02:00,2025-06-08,6,52,0.336,387.7,1683,red,0
SYN-00660,HH-0257,HH-0257,household,C-SYN-HH-0257,,,synthetic_profile,2025-06-08T06:10:00,2025-06-08T06:48:00,2025-06-08,6,38,0.195,307.9,888,red,0
SYN-00661,BIZ-004,BIZ-004,commercial,C-SYN-BIZ-004,,,synthetic_profile,2025-06-08T06:15:00,2025-06-08T08:01:00,2025-06-08,6,106,1.6,905.7,1662,red,0
SYN-00662,BIZ-009,BIZ-009,commercial,C-SYN-BIZ-009,,,synthetic_profile,2025-06-08T06:15:00,2025-06-08T07:36:00,2025-06-08,6,81,0.969,717.8,1637,red,0
SYN-00663,HH-0274,HH-0274,household,C-SYN-HH-0274,,,synthetic_profile,2025-06-08T06:15:00,2025-06-08T06:52:00,2025-06-08,6,37,0.345,559.5,1531,red,0
SYN-00664,HH-0275,HH-0275,household,C-SYN-HH-0275,,,synthetic_profile,2025-06-08T06:15:00,2025-06-08T06:38:00,2025-06-08,6,23,0.203,529.6,1748,red,0
SYN-00665,HH-0282,HH-0282,household,C-SYN-HH-0282,,,synthetic_profile,2025-06-08T06:15:00,2025-06-08T06:34:00,2025-06-08,6,19,0.264,833.7,1173,red,0
SYN-00666,BIZ-008,BIZ-008,commercial,C-SYN-BIZ-008,,,synthetic_profile,2025-06-08T06:20:00,2025-06-08T07:50:00,2025-06-08,6,90,2.25,1500.0,1852,red,0
SYN-00667,BIZ-010,BIZ-010,commercial,C-SYN-BIZ-010,,,synthetic_profile,2025-06-08T06:20:00,2025-06-08T07:50:00,2025-06-08,6,90,1.558,1038.7,1622,red,0
SYN-00668,HH-0063,HH-0063,household,C-SYN-HH-0063,,,synthetic_profile,2025-06-08T06:20:00,2025-06-08T07:15:00,2025-06-08,6,55,0.397,433.1,1287,red,0
SYN-00669,HH-0131,HH-0131,household,C-SYN-HH-0131,,,synthetic_profile,2025-06-08T06:30:00,2025-06-08T07:01:00,2025-06-08,6,31,0.36,696.8,1147,red,0
SYN-00670,HH-0433,HH-0433,household,C-SYN-HH-0433,,,synthetic_profile,2025-06-08T06:30:00,2025-06-08T07:13:00,2025-06-08,6,43,0.283,394.9,1168,red,0
SYN-00671,HH-0564,HH-0564,household,C-SYN-HH-0564,,,synthetic_profile,2025-06-08T06:30:00,2025-06-08T07:17:00,2025-06-08,6,47,0.262,334.5,1542,red,0
SYN-00672,BIZ-009,BIZ-009,commercial,C-SYN-BIZ-009,,,synthetic_profile,2025-06-08T06:40:00,2025-06-08T08:52:00,2025-06-08,6,132,3.875,1761.4,1386,red,0
SYN-00673,HH-0163,HH-0163,household,C-SYN-HH-0163,,,synthetic_profile,2025-06-08T06:40:00,2025-06-08T07:19:00,2025-06-08,6,39,0.599,921.5,2027,red,0
SYN-00674,HH-0563,HH-0563,household,C-SYN-HH-0563,,,synthetic_profile,2025-06-08T06:40:00,2025-06-08T07:31:00,2025-06-08,6,51,0.337,396.5,1499,red,0
OBS-015-0086,HH-0020,HH-0020,household,C-OBS-015,015,F,observed_smartplug,2025-06-08T06:51:01.545000,2025-06-08T07:23:43.544000,2025-06-08,6,32.7,0.604,1108.9,1137.3,red,0
SYN-00676,HH-0229,HH-0229,household,C-SYN-HH-0229,,,synthetic_profile,2025-06-08T07:10:00,2025-06-08T08:07:00,2025-06-08,7,57,0.507,533.7,1355,orange,0
