date,cooker_id,account_id,plug,source,session_count,active_minutes,available_minutes,utilization_percent,kwh,green_sessions,orange_sessions,red_sessions,observed_sessions,synthetic_sessions,peak_concurrent_cookers
2025-06-22,C-SYN-HH-0088,HH-0088,,synthetic_profile,1,49.0,1440,3.4,0.519,0,0,1,0,1,1
2025-06-23,C-SYN-HH-0088,HH-0088,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-24,C-SYN-HH-0088,HH-0088,,synthetic_profile,1,54.0,1440,3.75,0.371,0,0,1,0,1,1
2025-06-25,C-SYN-HH-0088,HH-0088,,synthetic_profile,1,51.0,1440,3.54,0.239,0,0,1,0,1,1
2025-06-26,C-SYN-HH-0088,HH-0088,,synthetic_profile,2,109.0,1440,7.57,1.144,1,0,1,0,2,1
2025-06-27,C-SYN-HH-0088,HH-0088,,synthetic_profile,2,68.0,1440,4.72,0.415,0,1,1,0,2,1
2025-06-28,C-SYN-HH-0088,HH-0088,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-29,C-SYN-HH-0088,HH-0088,,synthetic_profile,2,84.0,1440,5.83,0.87,1,1,0,0,2,1
2025-06-30,C-SYN-HH-0088,HH-0088,,synthetic_profile,1,29.0,1440,2.01,0.148,0,0,1,0,1,1
2025-06-01,C-SYN-HH-0120,HH-0120,,synthetic_profile,1,36.0,1440,2.5,0.233,0,0,1,0,1,1
2025-06-02,C-SYN-HH-0120,HH-0120,,synthetic_profile,1,23.0,1440,1.6,0.126,0,0,1,0,1,1
2025-06-03,C-SYN-HH-0120,HH-0120,,synthetic_profile,3,132.0,1440,9.17,1.263,1,0,2,0,3,1
2025-06-04,C-SYN-HH-0120,HH-0120,,synthetic_profile,1,30.0,1440,2.08,0.464,0,0,1,0,1,1
2025-06-05,C-SYN-HH-0120,HH-0120,,synthetic_profile,1,34.0,1440,2.36,0.474,0,0,1,0,1,1
2025-06-06,C-SYN-HH-0120,HH-0120,,synthetic_profile,2,81.0,1440,5.62,0.765,1,0,1,0,2,1
2025-06-07,C-SYN-HH-0120,HH-0120,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-08,C-SYN-HH-0120,HH-0120,,synthetic_profile,2,94.0,1440,6.53,0.877,1,0,1,0,2,1
2025-06-09,C-SYN-HH-0120,HH-0120,,synthetic_profile,3,126.0,1440,8.75,0.966,1,0,2,0,3,1
2025-06-10,C-SYN-HH-0120,HH-0120,,synthetic_profile,2,61.0,1440,4.24,0.691,0,0,2,0,2,1
2025-06-11,C-SYN-HH-0120,HH-0120,,synthetic_profile,2,85.0,1440,5.9,0.704,1,0,1,0,2,1
2025-06-12,C-SYN-HH-0120,HH-0120,,synthetic_profile,1,20.0,1440,1.39,0.298,0,0,1,0,1,1
2025-06-13,C-SYN-HH-0120,HH-0120,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-14,C-SYN-HH-0120,HH-0120,,synthetic_profile,2,94.0,1440,6.53,1.411,1,0,1,0,2,1
2025-06-15,C-SYN-HH-0120,HH-0120,,synthetic_profile,2,66.0,1440,4.58,0.547,1,0,1,0,2,1
2025-06-16,C-SYN-HH-0120,HH-0120,,synthetic_profile,1,54.0,1440,3.75,0.356,0,0,1,0,1,1
2025-06-17,C-SYN-HH-0120,HH-0120,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-18,C-SYN-HH-0120,HH-0120,,synthetic_profile,1,26.0,1440,1.81,0.247,0,0,1,0,1,1
2025-06-19,C-SYN-HH-0120,HH-0120,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-20,C-SYN-HH-0120,HH-0120,,synthetic_profile,3,106.0,1440,7.36,1.131,1,0,2,0,3,1
2025-06-21,C-SYN-HH-0120,HH-0120,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-22,C-SYN-HH-0120,HH-0120,,synthetic_profile,2,82.0,1440,5.69,0.663,1,0,1,0,2,1
2025-06-23,C-SYN-HH-0120,HH-0120,,synthetic_profile,2,83.0,1440,5.76,0.92,0,0,2,0,2,1
2025-06-24,C-SYN-HH-0120,HH-0120,,synthetic_profile,2,68.0,1440,4.72,0.622,0,0,2,0,2,1
2025-06-25,C-SYN-HH-0120,HH-0120,,synthetic_profile,1,28.0,1440,1.94,0.429,0,0,1,0,1,1
2025-06-26,C-SYN-HH-0120,HH-0120,,synthetic_profile,1,62.0,1440,4.31,0.376,1,0,0,0,1,1
2025-06-27,C-SYN-HH-0120,HH-0120,,synthetic_profile,1,34.0,1440,2.36,0.501,0,0,1,0,1,1
2025-06-28,C-SYN-HH-0120,HH-0120,,synthetic_profile,1,40.0,1440,2.78,0.2,0,0,1,0,1,1
2025-06-29,C-SYN-HH-0120,HH-0120,,synthetic_profile,3,79.0,1440,5.49,0.882,1,0,2,0,3,1
2025-06-30,C-SYN-HH-0120,HH-0120,,synthetic_profile,1,30.0,1440,2.08,0.401,0,0,1,0,1,1
2025-06-01,C-SYN-HH-0125,HH-0125,,synthetic_profile,1,45.0,1440,3.12,0.631,0,0,1,0,1,1
2025-06-02,C-SYN-HH-0125,HH-0125,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-03,C-SYN-HH-0125,HH-0125,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-04,C-SYN-HH-0125,HH-0125,,synthetic_profile,1,31.0,1440,2.15,0.452,0,0,1,0,1,1
2025-06-05,C-SYN-HH-0125,HH-0125,,synthetic_profile,1,56.0,1440,3.89,0.791,1,0,0,0,1,1
2025-06-06,C-SYN-HH-0125,HH-0125,,synthetic_profile,2,69.0,1440,4.79,0.671,1,0,1,0,2,1
2025-06-07,C-SYN-HH-0125,HH-0125,,synthetic_profile,1,52.0,1440,3.61,0.3,1,0,0,0,1,1
2025-06-08,C-SYN-HH-0125,HH-0125,,synthetic_profile,2,93.0,1440,6.46,1.08,1,0,1,0,2,1
2025-06-09,C-SYN-HH-0125,HH-0125,,synthetic_profile,1,49.0,1440,3.4,0.259,1,0,0,0,1,1
2025-06-10,C-SYN-HH-0125,HH-0125,,synthetic_profile,2,111.0,1440,7.71,1.525,1,0,1,0,2,1
2025-06-11,C-SYN-HH-0125,HH-0125,,synthetic_profile,1,34.0,1440,2.36,0.163,0,0,1,0,1,1
2025-06-12,C-SYN-HH-0125,HH-0125,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-13,C-SYN-HH-0125,HH-0125,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-14,C-SYN-HH-0125,HH-0125,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-15,C-SYN-HH-0125,HH-0125,,synthetic_profile,1,30.0,1440,2.08,0.34,1,0,0,0,1,1
2025-06-16,C-SYN-HH-0125,HH-0125,,synthetic_profile,2,122.0,1440,8.47,1.134,1,0,1,0,2,1
2025-06-17,C-SYN-HH-0125,HH-0125,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-18,C-SYN-HH-0125,HH-0125,,synthetic_profile,2,89.0,1440,6.18,0.784,1,0,1,0,2,1
2025-06-19,C-SYN-HH-0125,HH-0125,,synthetic_profile,2,84.0,1440,5.83,1.237,1,0,1,0,2,1
2025-06-20,C-SYN-HH-0125,HH-0125,,synthetic_profile,1,38.0,1440,2.64,0.224,0,0,1,0,1,1
2025-06-21,C-SYN-HH-0125,HH-0125,,synthetic_profile,1,24.0,1440,1.67,0.14,1,0,0,0,1,1
2025-06-22,C-SYN-HH-0125,HH-0125,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-23,C-SYN-HH-0125,HH-0125,,synthetic_profile,1,35.0,1440,2.43,0.263,1,0,0,0,1,1
2025-06-24,C-SYN-HH-0125,HH-0125,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-25,C-SYN-HH-0125,HH-0125,,synthetic_profile,1,58.0,1440,4.03,0.592,0,0,1,0,1,1
2025-06-26,C-SYN-HH-0125,HH-0125,,synthetic_profile,1,59.0,1440,4.1,0.801,1,0,0,0,1,1
2025-06-27,C-SYN-HH-0125,HH-0125,,synthetic_profile,1,36.0,1440,2.5,0.417,0,0,1,0,1,1
2025-06-28,C-SYN-HH-0125,HH-0125,,synthetic_profile,2,116.0,1440,8.06,1.282,1,0,1,0,2,1
2025-06-29,C-SYN-HH-0125,HH-0125,,synthetic_profile,2,92.0,1440,6.39,0.995,1,0,1,0,2,1
2025-06-30,C-SYN-HH-0125,HH-0125,,synthetic_profile,1,34.0,1440,2.36,0.293,0,0,1,0,1,1
2025-06-01,C-SYN-HH-0131,HH-0131,,synthetic_profile,1,29.0,1440,2.01,0.391,1,0,0,0,1,1
2025-06-02,C-SYN-HH-0131,HH-0131,,synthetic_profile,1,31.0,1440,2.15,0.191,0,0,1,0,1,1
2025-06-03,C-SYN-HH-0131,HH-0131,,synthetic_profile,1,36.0,1440,2.5,0.522,0,0,1,0,1,1
2025-06-04,C-SYN-HH-0131,HH-0131,,synthetic_profile,1,62.0,1440,4.31,0.922,1,0,0,0,1,1
2025-06-05,C-SYN-HH-0131,HH-0131,,synthetic_profile,1,20.0,1440,1.39,0.247,0,0,1,0,1,1
2025-06-06,C-SYN-HH-0131,HH-0131,,synthetic_profile,1,43.0,1440,2.99,0.283,0,0,1,0,1,1
2025-06-07,C-SYN-HH-0131,HH-0131,,synthetic_profile,2,46.0,1440,3.19,0.337,1,0,1,0,2,1
2025-06-08,C-SYN-HH-0131,HH-0131,,synthetic_profile,1,31.0,1440,2.15,0.36,0,0,1,0,1,1
2025-06-09,C-SYN-HH-0131,HH-0131,,synthetic_profile,1,46.0,1440,3.19,0.376,1,0,0,0,1,1
2025-06-10,C-SYN-HH-0131,HH-0131,,synthetic_profile,1,58.0,1440,4.03,0.599,1,0,0,0,1,1
2025-06-11,C-SYN-HH-0131,HH-0131,,synthetic_profile,1,62.0,1440,4.31,0.603,1,0,0,0,1,1
2025-06-12,C-SYN-HH-0131,HH-0131,,synthetic_profile,2,82.0,1440,5.69,0.659,1,0,1,0,2,1
2025-06-13,C-SYN-HH-0131,HH-0131,,synthetic_profile,1,48.0,1440,3.33,0.502,0,0,1,0,1,1
2025-06-14,C-SYN-HH-0131,HH-0131,,synthetic_profile,2,87.0,1440,6.04,0.793,1,0,1,0,2,1
2025-06-15,C-SYN-HH-0131,HH-0131,,synthetic_profile,1,29.0,1440,2.01,0.209,0,0,1,0,1,1
2025-06-16,C-SYN-HH-0131,HH-0131,,synthetic_profile,1,45.0,1440,3.12,0.373,1,0,0,0,1,1
2025-06-17,C-SYN-HH-0131,HH-0131,,synthetic_profile,1,55.0,1440,3.82,0.325,0,0,1,0,1,1
2025-06-18,C-SYN-HH-0131,HH-0131,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-19,C-SYN-HH-0131,HH-0131,,synthetic_profile,3,119.0,1440,8.26,1.178,1,0,2,0,3,1
2025-06-20,C-SYN-HH-0131,HH-0131,,synthetic_profile,2,89.0,1440,6.18,1.032,0,0,2,0,2,1
2025-06-21,C-SYN-HH-0131,HH-0131,,synthetic_profile,2,107.0,1440,7.43,1.093,0,0,2,0,2,1
2025-06-22,C-SYN-HH-0131,HH-0131,,synthetic_profile,1,40.0,1440,2.78,0.492,0,0,1,0,1,1
2025-06-23,C-SYN-HH-0131,HH-0131,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-24,C-SYN-HH-0131,HH-0131,,synthetic_profile,2,117.0,1440,8.12,1.37,1,0,1,0,2,1
2025-06-25,C-SYN-HH-0131,HH-0131,,synthetic_profile,1,19.0,1440,1.32,0.184,0,0,1,0,1,1
2025-06-26,C-SYN-HH-0131,HH-0131,,synthetic_profile,3,114.0,1440,7.92,1.191,1,0,2,0,3,1
2025-06-27,C-SYN-HH-0131,HH-0131,,synthetic_profile,2,70.0,1440,4.86,0.661,1,0,1,0,2,1
2025-06-28,C-SYN-HH-0131,HH-0131,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-29,C-SYN-HH-0131,HH-0131,,synthetic_profile,2,77.0,1440,5.35,0.827,0,0,2,0,2,1
2025-06-30,C-SYN-HH-0131,HH-0131,,synthetic_profile,2,79.0,1440,5.49,0.849,1,0,1,0,2,1
2025-06-01,C-SYN-HH-0133,HH-0133,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-02,C-SYN-HH-0133,HH-0133,,synthetic_profile,1,42.0,1440,2.92,0.597,0,0,1,0,1,1
2025-06-03,C-SYN-HH-0133,HH-0133,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-04,C-SYN-HH-0133,HH-0133,,synthetic_profile,1,58.0,1440,4.03,0.79,1,0,0,0,1,1
2025-06-05,C-SYN-HH-0133,HH-0133,,synthetic_profile,1,31.0,1440,2.15,0.184,1,0,0,0,1,1
2025-06-06,C-SYN-HH-0133,HH-0133,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-07,C-SYN-HH-0133,HH-0133,,synthetic_profile,1,61.0,1440,4.24,0.651,1,0,0,0,1,1
2025-06-08,C-SYN-HH-0133,HH-0133,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-09,C-SYN-HH-0133,HH-0133,,synthetic_profile,2,66.0,1440,4.58,0.483,1,0,1,0,2,1
2025-06-10,C-SYN-HH-0133,HH-0133,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-11,C-SYN-HH-0133,HH-0133,,synthetic_profile,1,50.0,1440,3.47,0.675,1,0,0,0,1,1
2025-06-12,C-SYN-HH-0133,HH-0133,,synthetic_profile,1,19.0,1440,1.32,0.186,0,0,1,0,1,1
2025-06-13,C-SYN-HH-0133,HH-0133,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-14,C-SYN-HH-0133,HH-0133,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-15,C-SYN-HH-0133,HH-0133,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-16,C-SYN-HH-0133,HH-0133,,synthetic_profile,1,23.0,1440,1.6,0.24,1,0,0,0,1,1
2025-06-17,C-SYN-HH-0133,HH-0133,,synthetic_profile,1,28.0,1440,1.94,0.241,0,0,1,0,1,1
2025-06-18,C-SYN-HH-0133,HH-0133,,synthetic_profile,2,101.0,1440,7.01,0.952,1,0,1,0,2,1
2025-06-19,C-SYN-HH-0133,HH-0133,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-20,C-SYN-HH-0133,HH-0133,,synthetic_profile,1,52.0,1440,3.61,0.7,0,0,1,0,1,1
2025-06-21,C-SYN-HH-0133,HH-0133,,synthetic_profile,1,38.0,1440,2.64,0.202,0,0,1,0,1,1
2025-06-22,C-SYN-HH-0133,HH-0133,,synthetic_profile,1,57.0,1440,3.96,0.665,0,0,1,0,1,1
2025-06-23,C-SYN-HH-0133,HH-0133,,synthetic_profile,1,42.0,1440,2.92,0.512,1,0,0,0,1,1
2025-06-24,C-SYN-HH-0133,HH-0133,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-25,C-SYN-HH-0133,HH-0133,,synthetic_profile,1,42.0,1440,2.92,0.405,1,0,0,0,1,1
2025-06-26,C-SYN-HH-0133,HH-0133,,synthetic_profile,1,50.0,1440,3.47,0.785,1,0,0,0,1,1
2025-06-27,C-SYN-HH-0133,HH-0133,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-28,C-SYN-HH-0133,HH-0133,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-29,C-SYN-HH-0133,HH-0133,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-30,C-SYN-HH-0133,HH-0133,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-01,C-SYN-HH-0140,HH-0140,,synthetic_profile,1,32.0,1440,2.22,0.174,0,0,1,0,1,1
2025-06-02,C-SYN-HH-0140,HH-0140,,synthetic_profile,2,91.0,1440,6.32,1.013,1,0,1,0,2,1
2025-06-03,C-SYN-HH-0140,HH-0140,,synthetic_profile,1,36.0,1440,2.5,0.282,1,0,0,0,1,1
2025-06-04,C-SYN-HH-0140,HH-0140,,synthetic_profile,2,88.0,1440,6.11,0.865,1,0,1,0,2,1
2025-06-05,C-SYN-HH-0140,HH-0140,,synthetic_profile,2,97.0,1440,6.74,1.446,1,0,1,0,2,1
2025-06-06,C-SYN-HH-0140,HH-0140,,synthetic_profile,1,45.0,1440,3.12,0.579,0,0,1,0,1,1
2025-06-07,C-SYN-HH-0140,HH-0140,,synthetic_profile,2,60.0,1440,4.17,0.712,0,0,2,0,2,1
2025-06-08,C-SYN-HH-0140,HH-0140,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-09,C-SYN-HH-0140,HH-0140,,synthetic_profile,1,44.0,1440,3.06,0.443,1,0,0,0,1,1
2025-06-10,C-SYN-HH-0140,HH-0140,,synthetic_profile,1,32.0,1440,2.22,0.155,0,0,1,0,1,1
2025-06-11,C-SYN-HH-0140,HH-0140,,synthetic_profile,1,50.0,1440,3.47,0.618,0,0,1,0,1,1
2025-06-12,C-SYN-HH-0140,HH-0140,,synthetic_profile,1,26.0,1440,1.81,0.404,0,0,1,0,1,1
2025-06-13,C-SYN-HH-0140,HH-0140,,synthetic_profile,2,76.0,1440,5.28,0.765,1,0,1,0,2,1
2025-06-14,C-SYN-HH-0140,HH-0140,,synthetic_profile,1,50.0,1440,3.47,0.265,0,0,1,0,1,1
2025-06-15,C-SYN-HH-0140,HH-0140,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-16,C-SYN-HH-0140,HH-0140,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-17,C-SYN-HH-0140,HH-0140,,synthetic_profile,2,72.0,1440,5.0,0.621,0,0,2,0,2,1
2025-06-18,C-SYN-HH-0140,HH-0140,,synthetic_profile,1,26.0,1440,1.81,0.123,0,0,1,0,1,1
2025-06-19,C-SYN-HH-0140,HH-0140,,synthetic_profile,2,82.0,1440,5.69,1.011,1,0,1,0,2,1
2025-06-20,C-SYN-HH-0140,HH-0140,,synthetic_profile,1,48.0,1440,3.33,0.323,0,0,1,0,1,1
2025-06-21,C-SYN-HH-0140,HH-0140,,synthetic_profile,2,95.0,1440,6.6,1.279,1,0,1,0,2,1
2025-06-22,C-SYN-HH-0140,HH-0140,,synthetic_profile,2,63.0,1440,4.38,0.655,0,0,2,0,2,1
2025-06-23,C-SYN-HH-0140,HH-0140,,synthetic_profile,1,40.0,1440,2.78,0.307,0,0,1,0,1,1
2025-06-24,C-SYN-HH-0140,HH-0140,,synthetic_profile,2,77.0,1440,5.35,0.7,0,0,2,0,2,1
2025-06-25,C-SYN-HH-0140,HH-0140,,synthetic_profile,1,24.0,1440,1.67,0.129,0,0,1,0,1,1
2025-06-26,C-SYN-HH-0140,HH-0140,,synthetic_profile,1,37.0,1440,2.57,0.398,0,0,1,0,1,1
2025-06-27,C-SYN-HH-0140,HH-0140,,synthetic_profile,1,57.0,1440,3.96,0.314,1,0,0,0,1,1
2025-06-28,C-SYN-HH-0140,HH-0140,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-29,C-SYN-HH-0140,HH-0140,,synthetic_profile,1,60.0,1440,4.17,0.73,1,0,0,0,1,1
2025-06-30,C-SYN-HH-0140,HH-0140,,synthetic_profile,2,90.0,1440,6.25,1.235,0,0,2,0,2,1
2025-06-01,C-SYN-HH-0158,HH-0158,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-02,C-SYN-HH-0158,HH-0158,,synthetic_profile,1,45.0,1440,3.12,0.538,0,1,0,0,1,1
2025-06-03,C-SYN-HH-0158,HH-0158,,synthetic_profile,2,94.0,1440,6.53,0.937,1,0,1,0,2,1
2025-06-04,C-SYN-HH-0158,HH-0158,,synthetic_profile,1,26.0,1440,1.81,0.142,1,0,0,0,1,1
2025-06-05,C-SYN-HH-0158,HH-0158,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-06,C-SYN-HH-0158,HH-0158,,synthetic_profile,1,42.0,1440,2.92,0.489,0,0,1,0,1,1
2025-06-07,C-SYN-HH-0158,HH-0158,,synthetic_profile,2,107.0,1440,7.43,1.144,0,1,1,0,2,1
2025-06-08,C-SYN-HH-0158,HH-0158,,synthetic_profile,1,25.0,1440,1.74,0.315,1,0,0,0,1,1
2025-06-09,C-SYN-HH-0158,HH-0158,,synthetic_profile,3,129.0,1440,8.96,1.146,1,0,2,0,3,1
2025-06-10,C-SYN-HH-0158,HH-0158,,synthetic_profile,3,112.0,1440,7.78,1.209,1,1,1,0,3,1
2025-06-11,C-SYN-HH-0158,HH-0158,,synthetic_profile,1,38.0,1440,2.64,0.545,1,0,0,0,1,1
2025-06-12,C-SYN-HH-0158,HH-0158,,synthetic_profile,2,65.0,1440,4.51,0.65,0,1,1,0,2,1
2025-06-13,C-SYN-HH-0158,HH-0158,,synthetic_profile,2,70.0,1440,4.86,0.718,0,1,1,0,2,1
2025-06-14,C-SYN-HH-0158,HH-0158,,synthetic_profile,1,24.0,1440,1.67,0.242,0,0,1,0,1,1
2025-06-15,C-SYN-HH-0158,HH-0158,,synthetic_profile,1,36.0,1440,2.5,0.557,0,0,1,0,1,1
2025-06-16,C-SYN-HH-0158,HH-0158,,synthetic_profile,2,64.0,1440,4.44,0.63,0,0,2,0,2,1
2025-06-17,C-SYN-HH-0158,HH-0158,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-18,C-SYN-HH-0158,HH-0158,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-19,C-SYN-HH-0158,HH-0158,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-20,C-SYN-HH-0158,HH-0158,,synthetic_profile,1,39.0,1440,2.71,0.466,0,0,1,0,1,1
2025-06-21,C-SYN-HH-0158,HH-0158,,synthetic_profile,2,94.0,1440,6.53,0.943,1,0,1,0,2,1
2025-06-22,C-SYN-HH-0158,HH-0158,,synthetic_profile,2,79.0,1440,5.49,0.61,0,0,2,0,2,1
2025-06-23,C-SYN-HH-0158,HH-0158,,synthetic_profile,2,110.0,1440,7.64,0.862,0,0,2,0,2,1
2025-06-24,C-SYN-HH-0158,HH-0158,,synthetic_profile,1,45.0,1440,3.12,0.588,0,0,1,0,1,1
2025-06-25,C-SYN-HH-0158,HH-0158,,synthetic_profile,1,18.0,1440,1.25,0.231,0,1,0,0,1,1
2025-06-26,C-SYN-HH-0158,HH-0158,,synthetic_profile,3,142.0,1440,9.86,1.274,1,1,1,0,3,1
2025-06-27,C-SYN-HH-0158,HH-0158,,synthetic_profile,1,42.0,1440,2.92,0.641,1,0,0,0,1,1
2025-06-28,C-SYN-HH-0158,HH-0158,,synthetic_profile,1,29.0,1440,2.01,0.179,0,1,0,0,1,1
2025-06-29,C-SYN-HH-0158,HH-0158,,synthetic_profile,2,80.0,1440,5.56,0.846,1,1,0,0,2,1
2025-06-30,C-SYN-HH-0158,HH-0158,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-01,C-SYN-HH-0163,HH-0163,,synthetic_profile,2,81.0,1440,5.62,0.668,1,0,1,0,2,1
2025-06-02,C-SYN-HH-0163,HH-0163,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-03,C-SYN-HH-0163,HH-0163,,synthetic_profile,1,46.0,1440,3.19,0.629,0,0,1,0,1,1
2025-06-04,C-SYN-HH-0163,HH-0163,,synthetic_profile,2,85.0,1440,5.9,0.964,0,0,2,0,2,1
2025-06-05,C-SYN-HH-0163,HH-0163,,synthetic_profile,1,43.0,1440,2.99,0.221,0,0,1,0,1,1
2025-06-06,C-SYN-HH-0163,HH-0163,,synthetic_profile,2,58.0,1440,4.03,0.602,1,0,1,0,2,1
2025-06-07,C-SYN-HH-0163,HH-0163,,synthetic_profile,1,31.0,1440,2.15,0.152,0,0,1,0,1,1
2025-06-08,C-SYN-HH-0163,HH-0163,,synthetic_profile,2,72.0,1440,5.0,0.798,0,0,2,0,2,1
2025-06-09,C-SYN-HH-0163,HH-0163,,synthetic_profile,2,46.0,1440,3.19,0.483,0,0,2,0,2,1
2025-06-10,C-SYN-HH-0163,HH-0163,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-11,C-SYN-HH-0163,HH-0163,,synthetic_profile,2,109.0,1440,7.57,1.147,1,0,1,0,2,1
2025-06-12,C-SYN-HH-0163,HH-0163,,synthetic_profile,1,37.0,1440,2.57,0.305,0,0,1,0,1,1
2025-06-13,C-SYN-HH-0163,HH-0163,,synthetic_profile,1,18.0,1440,1.25,0.275,0,0,1,0,1,1
2025-06-14,C-SYN-HH-0163,HH-0163,,synthetic_profile,1,66.0,1440,4.58,1.023,1,0,0,0,1,1
2025-06-15,C-SYN-HH-0163,HH-0163,,synthetic_profile,2,85.0,1440,5.9,0.826,1,0,1,0,2,1
2025-06-16,C-SYN-HH-0163,HH-0163,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-17,C-SYN-HH-0163,HH-0163,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-18,C-SYN-HH-0163,HH-0163,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-19,C-SYN-HH-0163,HH-0163,,synthetic_profile,2,109.0,1440,7.57,1.442,1,0,1,0,2,1
2025-06-20,C-SYN-HH-0163,HH-0163,,synthetic_profile,2,62.0,1440,4.31,0.815,1,0,1,0,2,1
2025-06-21,C-SYN-HH-0163,HH-0163,,synthetic_profile,1,35.0,1440,2.43,0.304,0,0,1,0,1,1
2025-06-22,C-SYN-HH-0163,HH-0163,,synthetic_profile,2,87.0,1440,6.04,0.977,1,0,1,0,2,1
2025-06-23,C-SYN-HH-0163,HH-0163,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-24,C-SYN-HH-0163,HH-0163,,synthetic_profile,0,0,1440,0.0,0,0,0,0,0,0,0
2025-06-25,C-SYN-HH-0163,HH-0163,,synthetic_profile,2,105.0,1440,7.29,0.715,0,0,2,0,2,1
2025-06-26,C-SYN-HH-0163,HH-0163,,synthetic_profile,3,155.0,1440,10.76,1.726,1,0,2,0,3,1
2025-06-27,C-SYN-HH-0163,HH-0163,,synthetic_profile,1,65.0,1440,4.51,0.616,1,0,0,0,1,1
2025-06-28,C-SYN-HH-0163,HH-0163,,synthetic_profile,1,51.0,1440,3.54,0.37,0,0,1,0,1,1
2025-06-29,C-SYN-HH-0163,HH-0163,,synthetic_profile,1,51.0,1440,3.54,0.436,1,0,0,0,1,1
2025-06-30,C-SYN-HH-0163,HH-0163,,synthetic_profile,1,40.0,1440,2.78,0.283,0,0,1,0,1,1
2025-06-01,C-SYN-HH-0165,HH-0165,,synthetic_profile,1,30.0,1440,2.08,0.167,0,0,1,0,1,1
2025-06-02,C-SYN-HH-0165,HH-0165,,synthetic_profile,1,38.0,1440,2.64,0.5,0,0,1,0,1,1
2025-06-03,C-SYN-HH-0165,HH-0165,,synthetic_profile,3,90.0,1440,6.25,1.111,1,0,2,0,3,1
2025-06-04,C-SYN-HH-0165,HH-0165,,synthetic_profile,1,58.0,1440,4.03,0.837,1,0,0,0,1,1
